symbol,total_return,net_expectancy,gross_expectancy,cost_avg,win_rate,mdd,trades,trades_per_day,run_id
015760,-0.9880284775842623,-0.0025068582626153486,0.00029314173738465205,0.0028000000000000004,0.27278441231929607,-0.988043986857423,1591,6.313492063492063,verify_turbo_v3_015760_20251215_013611
010620,-0.9711132889813103,-0.0026406709757684334,0.00015932902423156613,0.0027999999999999995,0.3080032336297494,-0.9717236155699484,1237,5.175732217573222,verify_turbo_v3_010620_20251215_014753
267260,-0.9719222072999526,-0.0024910156655477485,0.0003089843344522519,0.0028000000000000004,0.29429657794676806,-0.9728046689971448,1315,5.239043824701195,verify_turbo_v3_267260_20251215_014809
011070,-0.9680951488751128,-0.0024218768763745904,0.00037812312362540956,0.0028,0.27887788778877887,-0.968217789904938,1212,4.828685258964144,verify_turbo_v3_011070_20251215_014824
086520,-0.9700089309376049,-0.0024896357943973227,0.0003103642056026773,0.0028,0.2532051282051282,-0.9730519036102212,1248,5.0120481927710845,verify_turbo_v3_086520_20251215_014828
241560,-0.9895499255051945,-0.0028847880887142444,-8.478808871424399e-05,0.0028000000000000004,0.24897959183673468,-0.9901668975470158,1470,5.833333333333333,verify_turbo_v3_241560_20251215_014844
329180,-0.9734364980251761,-0.002324574523487297,0.00047542547651270323,0.0028000000000000004,0.3011406844106464,-0.9734885432112691,1315,5.218253968253968,verify_turbo_v3_329180_20251215_014856
316140,-0.9925625466276684,-0.0027973771609402804,2.622839059719358e-06,0.0028,0.28132832080200504,-0.9925625466276684,1596,6.333333333333333,verify_turbo_v3_316140_20251215_014856
298380,-0.9527064055766118,-0.0022629830158145212,0.0005370169841854787,0.0028,0.27531380753138074,-0.9545225253898688,1195,4.760956175298805,verify_turbo_v3_298380_20251215_014857
030200,-0.9970957719239693,-0.002996801964733424,-0.00019680196473342458,0.0027999999999999995,0.24166211044286495,-0.9970989818673154,1829,7.257936507936508,verify_turbo_v3_030200_20251215_025158
454910,-0.9855892664523167,-0.002727863641094513,7.213635890548735e-05,0.0028000000000000004,0.23265895953757226,-0.9860847213284682,1384,5.492063492063492,verify_turbo_v3_454910_20251215_025220
214450,-0.9727179990721161,-0.0023886401529563286,0.0004113598470436718,0.0028000000000000004,0.2906178489702517,-0.9729176535440038,1311,5.244,verify_turbo_v3_214450_20251215_025227
079550,-0.9714740539503652,-0.002240716376615431,0.0005592836233845695,0.0028000000000000004,0.27560795873249816,-0.973261784491672,1357,5.428,verify_turbo_v3_079550_20251215_025229
062040,-0.9804680848069467,-0.0028753554270330136,-7.535542703301316e-05,0.0028000000000000004,0.2676056338028169,-0.9823126737333235,1278,5.091633466135458,verify_turbo_v3_062040_20251215_025231
